gene_label	pair_dir	enhancer_role	enhancer_id	chrom	start	end	fasta_path	length
FBgn0035153_sm	FBgn0035153_sm/chr3L_647134-647334__chr3L_668956-669192	LEFT	chr3L:647134-647334	chr3L	647134	647334	FBgn0035153_sm/chr3L_647134-647334__chr3L_668956-669192/enhancers/chr3L_647134-647334.fa	200
FBgn0035153_sm	FBgn0035153_sm/chr3L_647134-647334__chr3L_668956-669192	RIGHT	chr3L:668956-669192	chr3L	668956	669192	FBgn0035153_sm/chr3L_647134-647334__chr3L_668956-669192/enhancers/chr3L_668956-669192.fa	236
FBgn0035153_sm	FBgn0035153_sm/chr3L_647134-647334__chr3L_691733-692030	LEFT	chr3L:647134-647334	chr3L	647134	647334	FBgn0035153_sm/chr3L_647134-647334__chr3L_691733-692030/enhancers/chr3L_647134-647334.fa	200
FBgn0035153_sm	FBgn0035153_sm/chr3L_647134-647334__chr3L_691733-692030	RIGHT	chr3L:691733-692030	chr3L	691733	692030	FBgn0035153_sm/chr3L_647134-647334__chr3L_691733-692030/enhancers/chr3L_691733-692030.fa	297
FBgn0035153_sm	FBgn0035153_sm/chr3L_668956-669192__chr3L_691733-692030	LEFT	chr3L:668956-669192	chr3L	668956	669192	FBgn0035153_sm/chr3L_668956-669192__chr3L_691733-692030/enhancers/chr3L_668956-669192.fa	236
FBgn0035153_sm	FBgn0035153_sm/chr3L_668956-669192__chr3L_691733-692030	RIGHT	chr3L:691733-692030	chr3L	691733	692030	FBgn0035153_sm/chr3L_668956-669192__chr3L_691733-692030/enhancers/chr3L_691733-692030.fa	297
FBgn0035335_sm	FBgn0035335_sm/chr3L_2362087-2362296__chr3L_2383777-2384194	LEFT	chr3L:2362087-2362296	chr3L	2362087	2362296	FBgn0035335_sm/chr3L_2362087-2362296__chr3L_2383777-2384194/enhancers/chr3L_2362087-2362296.fa	209
FBgn0035335_sm	FBgn0035335_sm/chr3L_2362087-2362296__chr3L_2383777-2384194	RIGHT	chr3L:2383777-2384194	chr3L	2383777	2384194	FBgn0035335_sm/chr3L_2362087-2362296__chr3L_2383777-2384194/enhancers/chr3L_2383777-2384194.fa	417
FBgn0035335_sm	FBgn0035335_sm/chr3L_2362087-2362296__chr3L_2402613-2402864	LEFT	chr3L:2362087-2362296	chr3L	2362087	2362296	FBgn0035335_sm/chr3L_2362087-2362296__chr3L_2402613-2402864/enhancers/chr3L_2362087-2362296.fa	209
FBgn0035335_sm	FBgn0035335_sm/chr3L_2362087-2362296__chr3L_2402613-2402864	RIGHT	chr3L:2402613-2402864	chr3L	2402613	2402864	FBgn0035335_sm/chr3L_2362087-2362296__chr3L_2402613-2402864/enhancers/chr3L_2402613-2402864.fa	251
FBgn0035335_sm	FBgn0035335_sm/chr3L_2383777-2384194__chr3L_2402613-2402864	LEFT	chr3L:2383777-2384194	chr3L	2383777	2384194	FBgn0035335_sm/chr3L_2383777-2384194__chr3L_2402613-2402864/enhancers/chr3L_2383777-2384194.fa	417
FBgn0035335_sm	FBgn0035335_sm/chr3L_2383777-2384194__chr3L_2402613-2402864	RIGHT	chr3L:2402613-2402864	chr3L	2402613	2402864	FBgn0035335_sm/chr3L_2383777-2384194__chr3L_2402613-2402864/enhancers/chr3L_2402613-2402864.fa	251
FBgn0035379_sm	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2852084-2852431	LEFT	chr3L:2836046-2836310	chr3L	2836046	2836310	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2852084-2852431/enhancers/chr3L_2836046-2836310.fa	264
FBgn0035379_sm	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2852084-2852431	RIGHT	chr3L:2852084-2852431	chr3L	2852084	2852431	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2852084-2852431/enhancers/chr3L_2852084-2852431.fa	347
FBgn0035379_sm	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2890005-2890205	LEFT	chr3L:2836046-2836310	chr3L	2836046	2836310	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2890005-2890205/enhancers/chr3L_2836046-2836310.fa	264
FBgn0035379_sm	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2890005-2890205	RIGHT	chr3L:2890005-2890205	chr3L	2890005	2890205	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2890005-2890205/enhancers/chr3L_2890005-2890205.fa	200
FBgn0035379_sm	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2902176-2902376	LEFT	chr3L:2836046-2836310	chr3L	2836046	2836310	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2902176-2902376/enhancers/chr3L_2836046-2836310.fa	264
FBgn0035379_sm	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2902176-2902376	RIGHT	chr3L:2902176-2902376	chr3L	2902176	2902376	FBgn0035379_sm/chr3L_2836046-2836310__chr3L_2902176-2902376/enhancers/chr3L_2902176-2902376.fa	200
FBgn0035379_sm	FBgn0035379_sm/chr3L_2852084-2852431__chr3L_2890005-2890205	LEFT	chr3L:2852084-2852431	chr3L	2852084	2852431	FBgn0035379_sm/chr3L_2852084-2852431__chr3L_2890005-2890205/enhancers/chr3L_2852084-2852431.fa	347
FBgn0035379_sm	FBgn0035379_sm/chr3L_2852084-2852431__chr3L_2890005-2890205	RIGHT	chr3L:2890005-2890205	chr3L	2890005	2890205	FBgn0035379_sm/chr3L_2852084-2852431__chr3L_2890005-2890205/enhancers/chr3L_2890005-2890205.fa	200
FBgn0035379_sm	FBgn0035379_sm/chr3L_2852084-2852431__chr3L_2902176-2902376	LEFT	chr3L:2852084-2852431	chr3L	2852084	2852431	FBgn0035379_sm/chr3L_2852084-2852431__chr3L_2902176-2902376/enhancers/chr3L_2852084-2852431.fa	347
FBgn0035379_sm	FBgn0035379_sm/chr3L_2852084-2852431__chr3L_2902176-2902376	RIGHT	chr3L:2902176-2902376	chr3L	2902176	2902376	FBgn0035379_sm/chr3L_2852084-2852431__chr3L_2902176-2902376/enhancers/chr3L_2902176-2902376.fa	200
FBgn0035379_sm	FBgn0035379_sm/chr3L_2890005-2890205__chr3L_2902176-2902376	LEFT	chr3L:2890005-2890205	chr3L	2890005	2890205	FBgn0035379_sm/chr3L_2890005-2890205__chr3L_2902176-2902376/enhancers/chr3L_2890005-2890205.fa	200
FBgn0035379_sm	FBgn0035379_sm/chr3L_2890005-2890205__chr3L_2902176-2902376	RIGHT	chr3L:2902176-2902376	chr3L	2902176	2902376	FBgn0035379_sm/chr3L_2890005-2890205__chr3L_2902176-2902376/enhancers/chr3L_2902176-2902376.fa	200
FBgn0035404_sm	FBgn0035404_sm/chr3L_3132600-3133003__chr3L_3148881-3149344	LEFT	chr3L:3132600-3133003	chr3L	3132600	3133003	FBgn0035404_sm/chr3L_3132600-3133003__chr3L_3148881-3149344/enhancers/chr3L_3132600-3133003.fa	403
FBgn0035404_sm	FBgn0035404_sm/chr3L_3132600-3133003__chr3L_3148881-3149344	RIGHT	chr3L:3148881-3149344	chr3L	3148881	3149344	FBgn0035404_sm/chr3L_3132600-3133003__chr3L_3148881-3149344/enhancers/chr3L_3148881-3149344.fa	463
FBgn0035626_sm	FBgn0035626_sm/chr3L_5635219-5635576__chr3L_5635883-5636083	LEFT	chr3L:5635219-5635576	chr3L	5635219	5635576	FBgn0035626_sm/chr3L_5635219-5635576__chr3L_5635883-5636083/enhancers/chr3L_5635219-5635576.fa	357
FBgn0035626_sm	FBgn0035626_sm/chr3L_5635219-5635576__chr3L_5635883-5636083	RIGHT	chr3L:5635883-5636083	chr3L	5635883	5636083	FBgn0035626_sm/chr3L_5635219-5635576__chr3L_5635883-5636083/enhancers/chr3L_5635883-5636083.fa	200
FBgn0035710_sm	FBgn0035710_sm/chr3L_6678365-6678565__chr3L_6685484-6685719	LEFT	chr3L:6678365-6678565	chr3L	6678365	6678565	FBgn0035710_sm/chr3L_6678365-6678565__chr3L_6685484-6685719/enhancers/chr3L_6678365-6678565.fa	200
FBgn0035710_sm	FBgn0035710_sm/chr3L_6678365-6678565__chr3L_6685484-6685719	RIGHT	chr3L:6685484-6685719	chr3L	6685484	6685719	FBgn0035710_sm/chr3L_6678365-6678565__chr3L_6685484-6685719/enhancers/chr3L_6685484-6685719.fa	235
FBgn0036000_sm	FBgn0036000_sm/chr3L_9442724-9443197__chr3L_9446026-9446417	LEFT	chr3L:9442724-9443197	chr3L	9442724	9443197	FBgn0036000_sm/chr3L_9442724-9443197__chr3L_9446026-9446417/enhancers/chr3L_9442724-9443197.fa	473
FBgn0036000_sm	FBgn0036000_sm/chr3L_9442724-9443197__chr3L_9446026-9446417	RIGHT	chr3L:9446026-9446417	chr3L	9446026	9446417	FBgn0036000_sm/chr3L_9442724-9443197__chr3L_9446026-9446417/enhancers/chr3L_9446026-9446417.fa	391
FBgn0036099_sm	FBgn0036099_sm/chr3L_10718006-10718268__chr3L_10764416-10764696	LEFT	chr3L:10718006-10718268	chr3L	10718006	10718268	FBgn0036099_sm/chr3L_10718006-10718268__chr3L_10764416-10764696/enhancers/chr3L_10718006-10718268.fa	262
FBgn0036099_sm	FBgn0036099_sm/chr3L_10718006-10718268__chr3L_10764416-10764696	RIGHT	chr3L:10764416-10764696	chr3L	10764416	10764696	FBgn0036099_sm/chr3L_10718006-10718268__chr3L_10764416-10764696/enhancers/chr3L_10764416-10764696.fa	280
FBgn0036133_sm	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11099385-11099783	LEFT	chr3L:11090638-11090925	chr3L	11090638	11090925	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11099385-11099783/enhancers/chr3L_11090638-11090925.fa	287
FBgn0036133_sm	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11099385-11099783	RIGHT	chr3L:11099385-11099783	chr3L	11099385	11099783	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11099385-11099783/enhancers/chr3L_11099385-11099783.fa	398
FBgn0036133_sm	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11100667-11101152	LEFT	chr3L:11090638-11090925	chr3L	11090638	11090925	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11100667-11101152/enhancers/chr3L_11090638-11090925.fa	287
FBgn0036133_sm	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11100667-11101152	RIGHT	chr3L:11100667-11101152	chr3L	11100667	11101152	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11100667-11101152/enhancers/chr3L_11100667-11101152.fa	485
FBgn0036133_sm	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11105575-11105775	LEFT	chr3L:11090638-11090925	chr3L	11090638	11090925	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11105575-11105775/enhancers/chr3L_11090638-11090925.fa	287
FBgn0036133_sm	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11105575-11105775	RIGHT	chr3L:11105575-11105775	chr3L	11105575	11105775	FBgn0036133_sm/chr3L_11090638-11090925__chr3L_11105575-11105775/enhancers/chr3L_11105575-11105775.fa	200
FBgn0036133_sm	FBgn0036133_sm/chr3L_11099385-11099783__chr3L_11100667-11101152	LEFT	chr3L:11099385-11099783	chr3L	11099385	11099783	FBgn0036133_sm/chr3L_11099385-11099783__chr3L_11100667-11101152/enhancers/chr3L_11099385-11099783.fa	398
FBgn0036133_sm	FBgn0036133_sm/chr3L_11099385-11099783__chr3L_11100667-11101152	RIGHT	chr3L:11100667-11101152	chr3L	11100667	11101152	FBgn0036133_sm/chr3L_11099385-11099783__chr3L_11100667-11101152/enhancers/chr3L_11100667-11101152.fa	485
FBgn0036133_sm	FBgn0036133_sm/chr3L_11099385-11099783__chr3L_11105575-11105775	LEFT	chr3L:11099385-11099783	chr3L	11099385	11099783	FBgn0036133_sm/chr3L_11099385-11099783__chr3L_11105575-11105775/enhancers/chr3L_11099385-11099783.fa	398
FBgn0036133_sm	FBgn0036133_sm/chr3L_11099385-11099783__chr3L_11105575-11105775	RIGHT	chr3L:11105575-11105775	chr3L	11105575	11105775	FBgn0036133_sm/chr3L_11099385-11099783__chr3L_11105575-11105775/enhancers/chr3L_11105575-11105775.fa	200
FBgn0036133_sm	FBgn0036133_sm/chr3L_11100667-11101152__chr3L_11105575-11105775	LEFT	chr3L:11100667-11101152	chr3L	11100667	11101152	FBgn0036133_sm/chr3L_11100667-11101152__chr3L_11105575-11105775/enhancers/chr3L_11100667-11101152.fa	485
FBgn0036133_sm	FBgn0036133_sm/chr3L_11100667-11101152__chr3L_11105575-11105775	RIGHT	chr3L:11105575-11105775	chr3L	11105575	11105775	FBgn0036133_sm/chr3L_11100667-11101152__chr3L_11105575-11105775/enhancers/chr3L_11105575-11105775.fa	200
FBgn0036152_sm	FBgn0036152_sm/chr3L_11238445-11238797__chr3L_11330795-11331281	LEFT	chr3L:11238445-11238797	chr3L	11238445	11238797	FBgn0036152_sm/chr3L_11238445-11238797__chr3L_11330795-11331281/enhancers/chr3L_11238445-11238797.fa	352
FBgn0036152_sm	FBgn0036152_sm/chr3L_11238445-11238797__chr3L_11330795-11331281	RIGHT	chr3L:11330795-11331281	chr3L	11330795	11331281	FBgn0036152_sm/chr3L_11238445-11238797__chr3L_11330795-11331281/enhancers/chr3L_11330795-11331281.fa	486
FBgn0036152_sm	FBgn0036152_sm/chr3L_11238445-11238797__chr3L_11355874-11356295	LEFT	chr3L:11238445-11238797	chr3L	11238445	11238797	FBgn0036152_sm/chr3L_11238445-11238797__chr3L_11355874-11356295/enhancers/chr3L_11238445-11238797.fa	352
FBgn0036152_sm	FBgn0036152_sm/chr3L_11238445-11238797__chr3L_11355874-11356295	RIGHT	chr3L:11355874-11356295	chr3L	11355874	11356295	FBgn0036152_sm/chr3L_11238445-11238797__chr3L_11355874-11356295/enhancers/chr3L_11355874-11356295.fa	421
FBgn0036152_sm	FBgn0036152_sm/chr3L_11330795-11331281__chr3L_11355874-11356295	LEFT	chr3L:11330795-11331281	chr3L	11330795	11331281	FBgn0036152_sm/chr3L_11330795-11331281__chr3L_11355874-11356295/enhancers/chr3L_11330795-11331281.fa	486
FBgn0036152_sm	FBgn0036152_sm/chr3L_11330795-11331281__chr3L_11355874-11356295	RIGHT	chr3L:11355874-11356295	chr3L	11355874	11356295	FBgn0036152_sm/chr3L_11330795-11331281__chr3L_11355874-11356295/enhancers/chr3L_11355874-11356295.fa	421
FBgn0036194_sm	FBgn0036194_sm/chr3L_11684552-11684880__chr3L_11685890-11686273	LEFT	chr3L:11684552-11684880	chr3L	11684552	11684880	FBgn0036194_sm/chr3L_11684552-11684880__chr3L_11685890-11686273/enhancers/chr3L_11684552-11684880.fa	328
FBgn0036194_sm	FBgn0036194_sm/chr3L_11684552-11684880__chr3L_11685890-11686273	RIGHT	chr3L:11685890-11686273	chr3L	11685890	11686273	FBgn0036194_sm/chr3L_11684552-11684880__chr3L_11685890-11686273/enhancers/chr3L_11685890-11686273.fa	383
FBgn0036282_sm	FBgn0036282_sm/chr3L_12372005-12372320__chr3L_12382640-12382989	LEFT	chr3L:12372005-12372320	chr3L	12372005	12372320	FBgn0036282_sm/chr3L_12372005-12372320__chr3L_12382640-12382989/enhancers/chr3L_12372005-12372320.fa	315
FBgn0036282_sm	FBgn0036282_sm/chr3L_12372005-12372320__chr3L_12382640-12382989	RIGHT	chr3L:12382640-12382989	chr3L	12382640	12382989	FBgn0036282_sm/chr3L_12372005-12372320__chr3L_12382640-12382989/enhancers/chr3L_12382640-12382989.fa	349
FBgn0036282_sm	FBgn0036282_sm/chr3L_12372005-12372320__chr3L_12389231-12389431	LEFT	chr3L:12372005-12372320	chr3L	12372005	12372320	FBgn0036282_sm/chr3L_12372005-12372320__chr3L_12389231-12389431/enhancers/chr3L_12372005-12372320.fa	315
FBgn0036282_sm	FBgn0036282_sm/chr3L_12372005-12372320__chr3L_12389231-12389431	RIGHT	chr3L:12389231-12389431	chr3L	12389231	12389431	FBgn0036282_sm/chr3L_12372005-12372320__chr3L_12389231-12389431/enhancers/chr3L_12389231-12389431.fa	200
FBgn0036282_sm	FBgn0036282_sm/chr3L_12382640-12382989__chr3L_12389231-12389431	LEFT	chr3L:12382640-12382989	chr3L	12382640	12382989	FBgn0036282_sm/chr3L_12382640-12382989__chr3L_12389231-12389431/enhancers/chr3L_12382640-12382989.fa	349
FBgn0036282_sm	FBgn0036282_sm/chr3L_12382640-12382989__chr3L_12389231-12389431	RIGHT	chr3L:12389231-12389431	chr3L	12389231	12389431	FBgn0036282_sm/chr3L_12382640-12382989__chr3L_12389231-12389431/enhancers/chr3L_12389231-12389431.fa	200
FBgn0036839_sm	FBgn0036839_sm/chr3L_18976381-18976581__chr3L_19015534-19016171	LEFT	chr3L:18976381-18976581	chr3L	18976381	18976581	FBgn0036839_sm/chr3L_18976381-18976581__chr3L_19015534-19016171/enhancers/chr3L_18976381-18976581.fa	200
FBgn0036839_sm	FBgn0036839_sm/chr3L_18976381-18976581__chr3L_19015534-19016171	RIGHT	chr3L:19015534-19016171	chr3L	19015534	19016171	FBgn0036839_sm/chr3L_18976381-18976581__chr3L_19015534-19016171/enhancers/chr3L_19015534-19016171.fa	637
FBgn0037275_sm	FBgn0037275_sm/chr3R_4780432-4780632__chr3R_4806774-4807046	LEFT	chr3R:4780432-4780632	chr3R	4780432	4780632	FBgn0037275_sm/chr3R_4780432-4780632__chr3R_4806774-4807046/enhancers/chr3R_4780432-4780632.fa	200
FBgn0037275_sm	FBgn0037275_sm/chr3R_4780432-4780632__chr3R_4806774-4807046	RIGHT	chr3R:4806774-4807046	chr3R	4806774	4807046	FBgn0037275_sm/chr3R_4780432-4780632__chr3R_4806774-4807046/enhancers/chr3R_4806774-4807046.fa	272
FBgn0037439_sm	FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6394025-6394569	LEFT	chr3R:6353539-6353883	chr3R	6353539	6353883	FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6394025-6394569/enhancers/chr3R_6353539-6353883.fa	344
FBgn0037439_sm	FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6394025-6394569	RIGHT	chr3R:6394025-6394569	chr3R	6394025	6394569	FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6394025-6394569/enhancers/chr3R_6394025-6394569.fa	544
FBgn0037439_sm	FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6409760-6410198	LEFT	chr3R:6353539-6353883	chr3R	6353539	6353883	FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6409760-6410198/enhancers/chr3R_6353539-6353883.fa	344
FBgn0037439_sm	FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6409760-6410198	RIGHT	chr3R:6409760-6410198	chr3R	6409760	6410198	FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6409760-6410198/enhancers/chr3R_6409760-6410198.fa	438
FBgn0037439_sm	FBgn0037439_sm/chr3R_6394025-6394569__chr3R_6409760-6410198	LEFT	chr3R:6394025-6394569	chr3R	6394025	6394569	FBgn0037439_sm/chr3R_6394025-6394569__chr3R_6409760-6410198/enhancers/chr3R_6394025-6394569.fa	544
FBgn0037439_sm	FBgn0037439_sm/chr3R_6394025-6394569__chr3R_6409760-6410198	RIGHT	chr3R:6409760-6410198	chr3R	6409760	6410198	FBgn0037439_sm/chr3R_6394025-6394569__chr3R_6409760-6410198/enhancers/chr3R_6409760-6410198.fa	438
FBgn0037608_sm	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8668848-8669048	LEFT	chr3R:8664993-8665193	chr3R	8664993	8665193	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8668848-8669048/enhancers/chr3R_8664993-8665193.fa	200
FBgn0037608_sm	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8668848-8669048	RIGHT	chr3R:8668848-8669048	chr3R	8668848	8669048	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8668848-8669048/enhancers/chr3R_8668848-8669048.fa	200
FBgn0037608_sm	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8669125-8669443	LEFT	chr3R:8664993-8665193	chr3R	8664993	8665193	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8669125-8669443/enhancers/chr3R_8664993-8665193.fa	200
FBgn0037608_sm	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8669125-8669443	RIGHT	chr3R:8669125-8669443	chr3R	8669125	8669443	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8669125-8669443/enhancers/chr3R_8669125-8669443.fa	318
FBgn0037608_sm	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8684628-8685183	LEFT	chr3R:8664993-8665193	chr3R	8664993	8665193	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8684628-8685183/enhancers/chr3R_8664993-8665193.fa	200
FBgn0037608_sm	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8684628-8685183	RIGHT	chr3R:8684628-8685183	chr3R	8684628	8685183	FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8684628-8685183/enhancers/chr3R_8684628-8685183.fa	555
FBgn0037608_sm	FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8669125-8669443	LEFT	chr3R:8668848-8669048	chr3R	8668848	8669048	FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8669125-8669443/enhancers/chr3R_8668848-8669048.fa	200
FBgn0037608_sm	FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8669125-8669443	RIGHT	chr3R:8669125-8669443	chr3R	8669125	8669443	FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8669125-8669443/enhancers/chr3R_8669125-8669443.fa	318
FBgn0037608_sm	FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8684628-8685183	LEFT	chr3R:8668848-8669048	chr3R	8668848	8669048	FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8684628-8685183/enhancers/chr3R_8668848-8669048.fa	200
FBgn0037608_sm	FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8684628-8685183	RIGHT	chr3R:8684628-8685183	chr3R	8684628	8685183	FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8684628-8685183/enhancers/chr3R_8684628-8685183.fa	555
FBgn0037608_sm	FBgn0037608_sm/chr3R_8669125-8669443__chr3R_8684628-8685183	LEFT	chr3R:8669125-8669443	chr3R	8669125	8669443	FBgn0037608_sm/chr3R_8669125-8669443__chr3R_8684628-8685183/enhancers/chr3R_8669125-8669443.fa	318
FBgn0037608_sm	FBgn0037608_sm/chr3R_8669125-8669443__chr3R_8684628-8685183	RIGHT	chr3R:8684628-8685183	chr3R	8684628	8685183	FBgn0037608_sm/chr3R_8669125-8669443__chr3R_8684628-8685183/enhancers/chr3R_8684628-8685183.fa	555
FBgn0037637_sm	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8849790-8850241	LEFT	chr3R:8812222-8812640	chr3R	8812222	8812640	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8849790-8850241/enhancers/chr3R_8812222-8812640.fa	418
FBgn0037637_sm	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8849790-8850241	RIGHT	chr3R:8849790-8850241	chr3R	8849790	8850241	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8849790-8850241/enhancers/chr3R_8849790-8850241.fa	451
FBgn0037637_sm	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8857786-8857986	LEFT	chr3R:8812222-8812640	chr3R	8812222	8812640	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8857786-8857986/enhancers/chr3R_8812222-8812640.fa	418
FBgn0037637_sm	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8857786-8857986	RIGHT	chr3R:8857786-8857986	chr3R	8857786	8857986	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8857786-8857986/enhancers/chr3R_8857786-8857986.fa	200
FBgn0037637_sm	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8864161-8864361	LEFT	chr3R:8812222-8812640	chr3R	8812222	8812640	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8864161-8864361/enhancers/chr3R_8812222-8812640.fa	418
FBgn0037637_sm	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8864161-8864361	RIGHT	chr3R:8864161-8864361	chr3R	8864161	8864361	FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8864161-8864361/enhancers/chr3R_8864161-8864361.fa	200
FBgn0037637_sm	FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8857786-8857986	LEFT	chr3R:8849790-8850241	chr3R	8849790	8850241	FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8857786-8857986/enhancers/chr3R_8849790-8850241.fa	451
FBgn0037637_sm	FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8857786-8857986	RIGHT	chr3R:8857786-8857986	chr3R	8857786	8857986	FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8857786-8857986/enhancers/chr3R_8857786-8857986.fa	200
FBgn0037637_sm	FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8864161-8864361	LEFT	chr3R:8849790-8850241	chr3R	8849790	8850241	FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8864161-8864361/enhancers/chr3R_8849790-8850241.fa	451
FBgn0037637_sm	FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8864161-8864361	RIGHT	chr3R:8864161-8864361	chr3R	8864161	8864361	FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8864161-8864361/enhancers/chr3R_8864161-8864361.fa	200
FBgn0037637_sm	FBgn0037637_sm/chr3R_8857786-8857986__chr3R_8864161-8864361	LEFT	chr3R:8857786-8857986	chr3R	8857786	8857986	FBgn0037637_sm/chr3R_8857786-8857986__chr3R_8864161-8864361/enhancers/chr3R_8857786-8857986.fa	200
FBgn0037637_sm	FBgn0037637_sm/chr3R_8857786-8857986__chr3R_8864161-8864361	RIGHT	chr3R:8864161-8864361	chr3R	8864161	8864361	FBgn0037637_sm/chr3R_8857786-8857986__chr3R_8864161-8864361/enhancers/chr3R_8864161-8864361.fa	200
FBgn0037816_sm	FBgn0037816_sm/chr3R_10387951-10388335__chr3R_10536788-10537065	LEFT	chr3R:10387951-10388335	chr3R	10387951	10388335	FBgn0037816_sm/chr3R_10387951-10388335__chr3R_10536788-10537065/enhancers/chr3R_10387951-10388335.fa	384
FBgn0037816_sm	FBgn0037816_sm/chr3R_10387951-10388335__chr3R_10536788-10537065	RIGHT	chr3R:10536788-10537065	chr3R	10536788	10537065	FBgn0037816_sm/chr3R_10387951-10388335__chr3R_10536788-10537065/enhancers/chr3R_10536788-10537065.fa	277
