gene_label	pair_dir	enhancer_id	flank_side	chrom	start	end	length	is_intervening_inner	restricted_by_other_enhancers	truncated_at_boundary	softmasked_bases	masked_source	fasta_path
FBgn0000667_vm	FBgn0000667_vm/chrX_1936833-1937033__chrX_1994981-1995181	chrX:1994981-1995181	RIGHT	chrX	1995181	1995248	67	0	1	0	0	RepeatMasker	FBgn0000667_vm/chrX_1936833-1937033__chrX_1994981-1995181/chrX_1995181-1995248_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995248-1995488	chrX:1936833-1937033	LEFT	chrX	1934333	1936833	2500	0	0	0	2500	RepeatMasker	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995248-1995488/chrX_1934333-1936833_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995248-1995488	chrX:1936833-1937033	RIGHT	chrX	1937033	1939533	2500	0	0	0	1072	RepeatMasker	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995248-1995488/chrX_1937033-1939533_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995248-1995488	chrX:1995248-1995488	LEFT	chrX	1995181	1995248	67	0	1	0	0	RepeatMasker	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995248-1995488/chrX_1995181-1995248_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995248-1995488	chrX:1995248-1995488	RIGHT	chrX	1995488	1995994	506	0	1	0	117	RepeatMasker	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995248-1995488/chrX_1995488-1995994_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995994-1996521	chrX:1936833-1937033	LEFT	chrX	1934333	1936833	2500	0	0	0	2500	RepeatMasker	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995994-1996521/chrX_1934333-1936833_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995994-1996521	chrX:1936833-1937033	RIGHT	chrX	1937033	1939533	2500	0	0	0	1072	RepeatMasker	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995994-1996521/chrX_1937033-1939533_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995994-1996521	chrX:1995994-1996521	LEFT	chrX	1995488	1995994	506	0	1	0	117	RepeatMasker	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995994-1996521/chrX_1995488-1995994_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995994-1996521	chrX:1995994-1996521	RIGHT	chrX	1996521	1999021	2500	0	0	0	388	RepeatMasker	FBgn0000667_vm/chrX_1936833-1937033__chrX_1995994-1996521/chrX_1996521-1999021_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1967981-1968192	chrX:1947402-1947602	LEFT	chrX	1944902	1947402	2500	0	0	0	129	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1967981-1968192/chrX_1944902-1947402_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1967981-1968192	chrX:1947402-1947602	RIGHT	chrX	1947602	1950102	2500	0	0	0	159	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1967981-1968192/chrX_1947602-1950102_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1967981-1968192	chrX:1967981-1968192	LEFT	chrX	1965481	1967981	2500	0	0	0	237	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1967981-1968192/chrX_1965481-1967981_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1967981-1968192	chrX:1967981-1968192	RIGHT	chrX	1968192	1970692	2500	0	0	0	247	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1967981-1968192/chrX_1968192-1970692_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1994981-1995181	chrX:1947402-1947602	LEFT	chrX	1944902	1947402	2500	0	0	0	129	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1994981-1995181/chrX_1944902-1947402_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1994981-1995181	chrX:1947402-1947602	RIGHT	chrX	1947602	1950102	2500	0	0	0	159	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1994981-1995181/chrX_1947602-1950102_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1994981-1995181	chrX:1994981-1995181	LEFT	chrX	1992481	1994981	2500	0	0	0	667	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1994981-1995181/chrX_1992481-1994981_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1994981-1995181	chrX:1994981-1995181	RIGHT	chrX	1995181	1995248	67	0	1	0	0	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1994981-1995181/chrX_1995181-1995248_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488	chrX:1947402-1947602	LEFT	chrX	1944902	1947402	2500	0	0	0	129	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488/chrX_1944902-1947402_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488	chrX:1947402-1947602	RIGHT	chrX	1947602	1950102	2500	0	0	0	159	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488/chrX_1947602-1950102_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488	chrX:1995248-1995488	LEFT	chrX	1995181	1995248	67	0	1	0	0	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488/chrX_1995181-1995248_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488	chrX:1995248-1995488	RIGHT	chrX	1995488	1995994	506	0	1	0	117	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488/chrX_1995488-1995994_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995994-1996521	chrX:1947402-1947602	LEFT	chrX	1944902	1947402	2500	0	0	0	129	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995994-1996521/chrX_1944902-1947402_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995994-1996521	chrX:1947402-1947602	RIGHT	chrX	1947602	1950102	2500	0	0	0	159	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995994-1996521/chrX_1947602-1950102_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995994-1996521	chrX:1995994-1996521	LEFT	chrX	1995488	1995994	506	0	1	0	117	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995994-1996521/chrX_1995488-1995994_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995994-1996521	chrX:1995994-1996521	RIGHT	chrX	1996521	1999021	2500	0	0	0	388	RepeatMasker	FBgn0000667_vm/chrX_1947402-1947602__chrX_1995994-1996521/chrX_1996521-1999021_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1994981-1995181	chrX:1967981-1968192	LEFT	chrX	1965481	1967981	2500	0	0	0	237	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1994981-1995181/chrX_1965481-1967981_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1994981-1995181	chrX:1967981-1968192	RIGHT	chrX	1968192	1970692	2500	0	0	0	247	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1994981-1995181/chrX_1968192-1970692_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1994981-1995181	chrX:1994981-1995181	LEFT	chrX	1992481	1994981	2500	0	0	0	667	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1994981-1995181/chrX_1992481-1994981_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1994981-1995181	chrX:1994981-1995181	RIGHT	chrX	1995181	1995248	67	0	1	0	0	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1994981-1995181/chrX_1995181-1995248_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488	chrX:1967981-1968192	LEFT	chrX	1965481	1967981	2500	0	0	0	237	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488/chrX_1965481-1967981_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488	chrX:1967981-1968192	RIGHT	chrX	1968192	1970692	2500	0	0	0	247	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488/chrX_1968192-1970692_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488	chrX:1995248-1995488	LEFT	chrX	1995181	1995248	67	0	1	0	0	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488/chrX_1995181-1995248_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488	chrX:1995248-1995488	RIGHT	chrX	1995488	1995994	506	0	1	0	117	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488/chrX_1995488-1995994_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521	chrX:1967981-1968192	LEFT	chrX	1965481	1967981	2500	0	0	0	237	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521/chrX_1965481-1967981_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521	chrX:1967981-1968192	RIGHT	chrX	1968192	1970692	2500	0	0	0	247	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521/chrX_1968192-1970692_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521	chrX:1995994-1996521	LEFT	chrX	1995488	1995994	506	0	1	0	117	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521/chrX_1995488-1995994_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521	chrX:1995994-1996521	RIGHT	chrX	1996521	1999021	2500	0	0	0	388	RepeatMasker	FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521/chrX_1996521-1999021_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995248-1995488	chrX:1994981-1995181	LEFT	chrX	1992481	1994981	2500	0	0	0	667	RepeatMasker	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995248-1995488/chrX_1992481-1994981_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995248-1995488	chrX:1994981-1995181	RIGHT	chrX	1995181	1995248	67	1	0	0	0	RepeatMasker	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995248-1995488/chrX_1995181-1995248_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995248-1995488	chrX:1995248-1995488	LEFT	chrX	1995181	1995248	67	1	0	0	0	RepeatMasker	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995248-1995488/chrX_1995181-1995248_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995248-1995488	chrX:1995248-1995488	RIGHT	chrX	1995488	1995994	506	0	1	0	117	RepeatMasker	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995248-1995488/chrX_1995488-1995994_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521	chrX:1994981-1995181	LEFT	chrX	1992481	1994981	2500	0	0	0	667	RepeatMasker	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521/chrX_1992481-1994981_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521	chrX:1994981-1995181	RIGHT	chrX	1995181	1995248	67	1	1	0	0	RepeatMasker	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521/chrX_1995181-1995248_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521	chrX:1995994-1996521	LEFT	chrX	1995488	1995994	506	1	1	0	117	RepeatMasker	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521/chrX_1995488-1995994_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521	chrX:1995994-1996521	RIGHT	chrX	1996521	1999021	2500	0	0	0	388	RepeatMasker	FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521/chrX_1996521-1999021_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521	chrX:1995248-1995488	LEFT	chrX	1995181	1995248	67	0	1	0	0	RepeatMasker	FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521/chrX_1995181-1995248_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521	chrX:1995248-1995488	RIGHT	chrX	1995488	1995994	506	1	0	0	117	RepeatMasker	FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521/chrX_1995488-1995994_RIGHT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521	chrX:1995994-1996521	LEFT	chrX	1995488	1995994	506	1	0	0	117	RepeatMasker	FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521/chrX_1995488-1995994_LEFT.fa
FBgn0000667_vm	FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521	chrX:1995994-1996521	RIGHT	chrX	1996521	1999021	2500	0	0	0	388	RepeatMasker	FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521/chrX_1996521-1999021_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162	chr2L:3581785-3581985	LEFT	chr2L	3579285	3581785	2500	0	0	0	286	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162/chr2L_3579285-3581785_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162	chr2L:3581785-3581985	RIGHT	chr2L	3581985	3584485	2500	0	0	0	147	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162/chr2L_3581985-3584485_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162	chr2L:3628830-3629162	LEFT	chr2L	3626330	3628830	2500	0	0	0	88	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162/chr2L_3626330-3628830_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162	chr2L:3628830-3629162	RIGHT	chr2L	3629162	3631662	2500	0	0	0	52	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162/chr2L_3629162-3631662_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029	chr2L:3581785-3581985	LEFT	chr2L	3579285	3581785	2500	0	0	0	286	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029/chr2L_3579285-3581785_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029	chr2L:3581785-3581985	RIGHT	chr2L	3581985	3584485	2500	0	0	0	147	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029/chr2L_3581985-3584485_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029	chr2L:3631721-3632029	LEFT	chr2L	3629221	3631721	2500	0	0	0	52	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029/chr2L_3629221-3631721_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029	chr2L:3631721-3632029	RIGHT	chr2L	3632029	3634529	2500	0	0	0	24	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029/chr2L_3632029-3634529_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265	chr2L:3581785-3581985	LEFT	chr2L	3579285	3581785	2500	0	0	0	286	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265/chr2L_3579285-3581785_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265	chr2L:3581785-3581985	RIGHT	chr2L	3581985	3584485	2500	0	0	0	147	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265/chr2L_3581985-3584485_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265	chr2L:3655828-3656265	LEFT	chr2L	3653328	3655828	2500	0	0	0	1715	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265/chr2L_3653328-3655828_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265	chr2L:3655828-3656265	RIGHT	chr2L	3656265	3658765	2500	0	0	0	136	RepeatMasker	FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265/chr2L_3656265-3658765_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029	chr2L:3628830-3629162	LEFT	chr2L	3626330	3628830	2500	0	0	0	88	RepeatMasker	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029/chr2L_3626330-3628830_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029	chr2L:3628830-3629162	RIGHT	chr2L	3629162	3631721	2559	1	0	0	52	RepeatMasker	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029/chr2L_3629162-3631721_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029	chr2L:3631721-3632029	LEFT	chr2L	3629162	3631721	2559	1	0	0	52	RepeatMasker	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029/chr2L_3629162-3631721_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029	chr2L:3631721-3632029	RIGHT	chr2L	3632029	3634529	2500	0	0	0	24	RepeatMasker	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029/chr2L_3632029-3634529_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265	chr2L:3628830-3629162	LEFT	chr2L	3626330	3628830	2500	0	0	0	88	RepeatMasker	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265/chr2L_3626330-3628830_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265	chr2L:3628830-3629162	RIGHT	chr2L	3629162	3631662	2500	0	0	0	52	RepeatMasker	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265/chr2L_3629162-3631662_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265	chr2L:3655828-3656265	LEFT	chr2L	3653328	3655828	2500	0	0	0	1715	RepeatMasker	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265/chr2L_3653328-3655828_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265	chr2L:3655828-3656265	RIGHT	chr2L	3656265	3658765	2500	0	0	0	136	RepeatMasker	FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265/chr2L_3656265-3658765_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265	chr2L:3631721-3632029	LEFT	chr2L	3629221	3631721	2500	0	0	0	52	RepeatMasker	FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265/chr2L_3629221-3631721_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265	chr2L:3631721-3632029	RIGHT	chr2L	3632029	3634529	2500	0	0	0	24	RepeatMasker	FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265/chr2L_3632029-3634529_RIGHT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265	chr2L:3655828-3656265	LEFT	chr2L	3653328	3655828	2500	0	0	0	1715	RepeatMasker	FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265/chr2L_3653328-3655828_LEFT.fa
FBgn0000721_vm	FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265	chr2L:3655828-3656265	RIGHT	chr2L	3656265	3658765	2500	0	0	0	136	RepeatMasker	FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265/chr2L_3656265-3658765_RIGHT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168	chr2R:7378288-7378537	LEFT	chr2R	7375788	7378288	2500	0	0	0	87	RepeatMasker	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168/chr2R_7375788-7378288_LEFT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168	chr2R:7378288-7378537	RIGHT	chr2R	7378537	7381037	2500	0	0	0	79	RepeatMasker	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168/chr2R_7378537-7381037_RIGHT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168	chr2R:7400926-7401168	LEFT	chr2R	7398426	7400926	2500	0	0	0	250	RepeatMasker	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168/chr2R_7398426-7400926_LEFT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168	chr2R:7400926-7401168	RIGHT	chr2R	7401168	7403668	2500	0	0	0	136	RepeatMasker	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168/chr2R_7401168-7403668_RIGHT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7415997-7416241	chr2R:7378288-7378537	LEFT	chr2R	7375788	7378288	2500	0	0	0	87	RepeatMasker	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7415997-7416241/chr2R_7375788-7378288_LEFT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7415997-7416241	chr2R:7378288-7378537	RIGHT	chr2R	7378537	7381037	2500	0	0	0	79	RepeatMasker	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7415997-7416241/chr2R_7378537-7381037_RIGHT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7415997-7416241	chr2R:7415997-7416241	LEFT	chr2R	7413497	7415997	2500	0	0	0	24	RepeatMasker	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7415997-7416241/chr2R_7413497-7415997_LEFT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7415997-7416241	chr2R:7415997-7416241	RIGHT	chr2R	7416241	7418741	2500	0	0	0	91	RepeatMasker	FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7415997-7416241/chr2R_7416241-7418741_RIGHT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7400926-7401168__chr2R_7415997-7416241	chr2R:7400926-7401168	LEFT	chr2R	7398426	7400926	2500	0	0	0	250	RepeatMasker	FBgn0001091_vm/chr2R_7400926-7401168__chr2R_7415997-7416241/chr2R_7398426-7400926_LEFT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7400926-7401168__chr2R_7415997-7416241	chr2R:7400926-7401168	RIGHT	chr2R	7401168	7403668	2500	0	0	0	136	RepeatMasker	FBgn0001091_vm/chr2R_7400926-7401168__chr2R_7415997-7416241/chr2R_7401168-7403668_RIGHT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7400926-7401168__chr2R_7415997-7416241	chr2R:7415997-7416241	LEFT	chr2R	7413497	7415997	2500	0	0	0	24	RepeatMasker	FBgn0001091_vm/chr2R_7400926-7401168__chr2R_7415997-7416241/chr2R_7413497-7415997_LEFT.fa
FBgn0001091_vm	FBgn0001091_vm/chr2R_7400926-7401168__chr2R_7415997-7416241	chr2R:7415997-7416241	RIGHT	chr2R	7416241	7418741	2500	0	0	0	91	RepeatMasker	FBgn0001091_vm/chr2R_7400926-7401168__chr2R_7415997-7416241/chr2R_7416241-7418741_RIGHT.fa
FBgn0001122_vm	FBgn0001122_vm/chr2R_10052571-10053081__chr2R_10109599-10110119	chr2R:10052571-10053081	LEFT	chr2R	10050071	10052571	2500	0	0	0	0	RepeatMasker	FBgn0001122_vm/chr2R_10052571-10053081__chr2R_10109599-10110119/chr2R_10050071-10052571_LEFT.fa
FBgn0001122_vm	FBgn0001122_vm/chr2R_10052571-10053081__chr2R_10109599-10110119	chr2R:10052571-10053081	RIGHT	chr2R	10053081	10055581	2500	0	0	0	66	RepeatMasker	FBgn0001122_vm/chr2R_10052571-10053081__chr2R_10109599-10110119/chr2R_10053081-10055581_RIGHT.fa
FBgn0001122_vm	FBgn0001122_vm/chr2R_10052571-10053081__chr2R_10109599-10110119	chr2R:10109599-10110119	LEFT	chr2R	10107099	10109599	2500	0	0	0	168	RepeatMasker	FBgn0001122_vm/chr2R_10052571-10053081__chr2R_10109599-10110119/chr2R_10107099-10109599_LEFT.fa
FBgn0001122_vm	FBgn0001122_vm/chr2R_10052571-10053081__chr2R_10109599-10110119	chr2R:10109599-10110119	RIGHT	chr2R	10110119	10112619	2500	0	0	0	40	RepeatMasker	FBgn0001122_vm/chr2R_10052571-10053081__chr2R_10109599-10110119/chr2R_10110119-10112619_RIGHT.fa
FBgn0001170_vm	FBgn0001170_vm/chr2L_6015000-6015255__chr2L_6017484-6017937	chr2L:6015000-6015255	LEFT	chr2L	6012500	6015000	2500	0	0	0	129	RepeatMasker	FBgn0001170_vm/chr2L_6015000-6015255__chr2L_6017484-6017937/chr2L_6012500-6015000_LEFT.fa
