set,cohort,pair_dir,nameA,nameB,percent_identity,alignment_score,aligner,gapopen,gapextend,cosine,pearson_r,spearman_r,kmer_combined,pair_key,pair_key_norm
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/gt/chrX_2438227-2439238__chrX_2440952-2442340,chrX_2438227-2439238,chrX_2440952-2442340,38.9,861.0,needle,10,0.5,0.2119726230423069,0.025384992,0.014831325,0.08406298,chrX_2438227-2439238__chrX_2440952-2442340,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035656_Spearman/chr3L_5956989-5957371__chr3L_5969720-5970091,chr3L_5956989-5957371,chr3L_5969720-5970091,38.9,316.5,needle,10,0.5,0.1423485330010277,0.077289423,0.084439455,0.1013591367727855,chr3L_5956989-5957371__chr3L_5969720-5970091,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004858_Spearman/chr2L_14443791-14444179__chr2L_14484848-14485326,chr2L_14443791-14444179,chr2L_14484848-14485326,38.8,313.5,needle,10,0.5,0.1078580617226302,0.033546563,0.023556795,0.05498714,chr2L_14443791-14444179__chr2L_14484848-14485326,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9900668-9901086__chr2R_9940074-9940569,chr2R_9900668-9901086,chr2R_9940074-9940569,38.8,346.0,needle,10,0.5,0.1212923840363645,0.033558383,0.047653125,0.067501297,chr2R_9900668-9901086__chr2R_9940074-9940569,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13197479-13197679,chr2R_13196419-13196619,chr2R_13197479-13197679,38.8,119.5,needle,10,0.5,0.064067399,0.019194729,0.017132936,0.033465022,chr2R_13196419-13196619__chr2R_13197479-13197679,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035335_sm/chr3L_2362087-2362296__chr3L_2402613-2402864,chr3L_2362087-2362296,chr3L_2402613-2402864,38.8,171.0,needle,10,0.5,0.063733471,0.018661363,0.019579755,0.03399153,chr3L_2362087-2362296__chr3L_2402613-2402864,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0020762_meso/chr2L_4363652-4364006__chr2L_4368795-4369066,chr2L_4363652-4364006,chr2L_4368795-4369066,38.8,236.0,needle,10,0.5,0.060265755,-0.00511121,-0.000190165,0.01832146,chr2L_4363652-4364006__chr2L_4368795-4369066,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168,chr2R_7378288-7378537,chr2R_7400926-7401168,38.8,156.5,needle,10,0.5,0.060780988,0.01376626,0.01673953,0.030428926,chr2R_7378288-7378537__chr2R_7400926-7401168,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14925390-14925769,chr3L_14918179-14918521,chr3L_14925390-14925769,38.8,241.0,needle,10,0.5,0.1122224650562813,0.052895918,0.020697595,0.061938659,chr3L_14918179-14918521__chr3L_14925390-14925769,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036194_sm/chr3L_11684552-11684880__chr3L_11685890-11686273,chr3L_11684552-11684880,chr3L_11685890-11686273,38.8,257.0,needle,10,0.5,0.101029974,0.029777314,0.043585382,0.05813089,chr3L_11684552-11684880__chr3L_11685890-11686273,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016930_vm/chr2L_14211117-14211371__chr2L_14248855-14249055,chr2L_14211117-14211371,chr2L_14248855-14249055,38.7,166.5,needle,10,0.5,0.1088476059520168,0.062333923,0.055867579,0.075683036,chr2L_14211117-14211371__chr2L_14248855-14249055,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0022029_vm/chr2R_17019592-17019979__chr2R_17054642-17054966,chr2R_17019592-17019979,chr2R_17054642-17054966,38.7,325.5,needle,10,0.5,0.1984286322540349,0.1530871066528611,0.057899561,0.1364717667362457,chr2R_17019592-17019979__chr2R_17054642-17054966,
Flank,Flank,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033654_vm_sm/chr2R_11439695-11439903__chr2R_11467535-11467813,chr2R_11439695-11439903,chr2R_11467535-11467813,38.7,217.5,needle,10,0.5,0.091994491,0.044453064,0.045363296,0.060603617,chr2R_11439695-11439903__chr2R_11467535-11467813,
Flank,Flank,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0086906_sm/chr3L_2098335-2098584__chr3L_2099069-2099450,chr3L_2098335-2098584,chr3L_2099069-2099450,38.7,245.5,needle,10,0.5,0.097665627,0.033655326,0.026835839,0.052718931,chr3L_2098335-2098584__chr3L_2099069-2099450,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035162_vm/chr3L_754449-754819__chr3L_755481-755805,chr3L_754449-754819,chr3L_755481-755805,38.7,329.5,needle,10,0.5,0.1637579359886729,0.097040895,0.089188542,0.1166624574958816,chr3L_754449-754819__chr3L_755481-755805,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031228_sm/chr2L_160687-161034__chr2L_166574-166924,chr2L_160687-161034,chr2L_166574-166924,38.7,270.0,needle,10,0.5,0.1529745724513418,0.1042433839154144,0.06775231,0.1083234220987364,chr2L_160687-161034__chr2L_166574-166924,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0053207_Spearman/chr3R_15647486-15647986__chr3R_15649388-15650148,chr3R_15647486-15647986,chr3R_15649388-15650148,38.7,567.0,needle,10,0.5,0.3175823228115499,0.2462527939751675,0.061258806,0.2083646410615617,chr3R_15647486-15647986__chr3R_15649388-15650148,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16242325-16242715,chr3R_16234208-16234580,chr3R_16242325-16242715,38.7,299.5,needle,10,0.5,0.089850009,0.020878792,0.0319684,0.047565734,chr3R_16234208-16234580__chr3R_16242325-16242715,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6409760-6410198,chr3R_6353539-6353883,chr3R_6409760-6410198,38.7,304.5,needle,10,0.5,0.1503186600351754,0.083609152,0.079175696,0.1043678360642655,chr3R_6353539-6353883__chr3R_6409760-6410198,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037275_sm/chr3R_4780432-4780632__chr3R_4806774-4807046,chr3R_4780432-4780632,chr3R_4806774-4807046,38.7,157.0,needle,10,0.5,0.082287806,0.031660613,0.038482488,0.050810302,chr3R_4780432-4780632__chr3R_4806774-4807046,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011286_sm/chr2R_8425969-8426169__chr2R_8484944-8485225,chr2R_8425969-8426169,chr2R_8484944-8485225,38.7,199.5,needle,10,0.5,0.1105519662088806,0.061911813,0.048863439,0.073775739,chr2R_8425969-8426169__chr2R_8484944-8485225,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033638_sm/chr2R_11259263-11259645__chr2R_11280746-11281085,chr2R_11259263-11259645,chr2R_11280746-11281085,38.7,253.5,needle,10,0.5,0.074697066,0.003164364,0.011300912,0.029720781,chr2R_11259263-11259645__chr2R_11280746-11281085,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001124_Spearman/chr2R_15781976-15782453__chr2R_15782875-15783226,chr2R_15781976-15782453,chr2R_15782875-15783226,38.7,282.5,needle,10,0.5,0.0885422,0.00490344,0.006281705,0.033242449,chr2R_15781976-15782453__chr2R_15782875-15783226,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038252_sm/chr3R_14675887-14676292__chr3R_14713950-14714458,chr3R_14675887-14676292,chr3R_14713950-14714458,38.7,355.0,needle,10,0.5,0.1212218346669542,0.046521613,0.055240396,0.074327948,chr3R_14675887-14676292__chr3R_14713950-14714458,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19332565-19332811,chr3R_19329924-19330208,chr3R_19332565-19332811,38.7,184.0,needle,10,0.5,0.1071697592190577,0.055229414,0.060769273,0.074389482,chr3R_19329924-19330208__chr3R_19332565-19332811,
Flank,Flank,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3256916-3257157__chrX_3331542-3331742,chrX_3256916-3257157,chrX_3331542-3331742,38.6,157.5,needle,10,0.5,0.051461686,0.013445062,0.006427563,0.023778104,chrX_3256916-3257157__chrX_3331542-3331742,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031228_sm/chr2L_160687-161034__chr2L_161603-162045,chr2L_160687-161034,chr2L_161603-162045,38.6,329.0,needle,10,0.5,0.1655626831875018,0.1035674541170098,0.1153025342513033,0.1281442238519383,chr2L_160687-161034__chr2L_161603-162045,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016694_vm/chr3L_7818834-7819086__chr3L_7848370-7848762,chr3L_7818834-7819086,chr3L_7848370-7848762,38.6,287.0,needle,10,0.5,0.1336151311307026,0.096870626,0.1041580214036067,0.1115479262668823,chr3L_7818834-7819086__chr3L_7848370-7848762,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7401211-7401411,chr2L_7340816-7341016,chr2L_7401211-7401411,38.6,152.5,needle,10,0.5,0.080005761,0.044522842,0.057985071,0.060837891,chr2L_7340816-7341016__chr2L_7401211-7401411,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016715_sm/chr3L_597378-597923__chr3L_622169-622652,chr3L_597378-597923,chr3L_622169-622652,38.6,343.5,needle,10,0.5,0.07822248,-0.024889929,-0.019152576,0.011393325,chr3L_597378-597923__chr3L_622169-622652,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14938074-14938558,chr3L_14925390-14925769,chr3L_14938074-14938558,38.6,329.5,needle,10,0.5,0.1021512959600037,0.015947297,0.009555939,0.042551511,chr3L_14925390-14925769__chr3L_14938074-14938558,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14938074-14938558,chr3L_14932705-14933060,chr3L_14938074-14938558,38.6,323.0,needle,10,0.5,0.1527700670686811,0.080039336,0.065943534,0.099584312,chr3L_14932705-14933060__chr3L_14938074-14938558,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003499_sm/chr3R_18049262-18049590__chr3R_18114408-18114870,chr3R_18049262-18049590,chr3R_18114408-18114870,38.5,239.0,needle,10,0.5,0.053958493,-0.01163806,-3.02e-05,0.014096755,chr3R_18049262-18049590__chr3R_18114408-18114870,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5982072-5982272,chr3L_5973866-5974081,chr3L_5982072-5982272,38.5,192.0,needle,10,0.5,0.060059164,0.014546118,0.019462197,0.031355826,chr3L_5973866-5974081__chr3L_5982072-5982272,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027088_sm/chr3L_15048542-15048758__chr3L_15065782-15065982,chr3L_15048542-15048758,chr3L_15065782-15065982,38.5,147.0,needle,10,0.5,0.038793464,-0.004709578,0.001135402,0.011739763,chr3L_15048542-15048758__chr3L_15065782-15065982,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0086906_sm/chr3L_2073248-2073448__chr3L_2098335-2098584,chr3L_2073248-2073448,chr3L_2098335-2098584,38.5,189.0,needle,10,0.5,0.042663421,-0.00725647,-0.004032945,0.010458002,chr3L_2073248-2073448__chr3L_2098335-2098584,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0005630_sm/chr2R_10158762-10159202__chr2R_10165838-10166245,chr2R_10158762-10159202,chr2R_10165838-10166245,38.5,324.0,needle,10,0.5,0.1297951028681355,0.052594348,0.044435988,0.07560848,chr2R_10158762-10159202__chr2R_10165838-10166245,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031008_sm/chrX_19236806-19237421__chrX_19238211-19238765,chrX_19236806-19237421,chrX_19238211-19238765,38.5,416.0,needle,10,0.5,0.1293930175082452,0.010428515,-0.000475282,0.04644875,chrX_19236806-19237421__chrX_19238211-19238765,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19317230-19317464,chr3R_19287679-19287954,chr3R_19317230-19317464,38.5,158.0,needle,10,0.5,0.031068488,-0.022199516,-0.018179596,-0.003103541,chr3R_19287679-19287954__chr3R_19317230-19317464,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032487_Spearman/chr2L_13211918-13212118__chr2L_13229384-13229619,chr2L_13211918-13212118,chr2L_13229384-13229619,38.5,159.0,needle,10,0.5,0.056503584,0.00935686,0.010183612,0.025348019,chr2L_13211918-13212118__chr2L_13229384-13229619,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031908_sm/chr2L_7340816-7341016__chr2L_7398789-7398989,chr2L_7340816-7341016,chr2L_7398789-7398989,38.4,139.0,needle,10,0.5,0.1084372329150152,0.073908828,0.07575292,0.086032994,chr2L_7340816-7341016__chr2L_7398789-7398989,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038925_vm_sm/chr3R_21965040-21965240__chr3R_22047297-22047620,chr3R_21965040-21965240,chr3R_22047297-22047620,38.4,205.0,needle,10,0.5,0.1216934091167703,0.075705372,0.084302641,0.093900474,chr3R_21965040-21965240__chr3R_22047297-22047620,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033426_vm_sm/chr2R_9168156-9168363__chr2R_9189407-9189607,chr2R_9168156-9168363,chr2R_9189407-9189607,38.4,188.5,needle,10,0.5,0.069628249,0.026158624,0.023403452,0.039730108,chr2R_9168156-9168363__chr2R_9189407-9189607,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004110_vm/chr3R_21388520-21388798__chr3R_21396772-21397111,chr3R_21388520-21388798,chr3R_21396772-21397111,38.3,256.5,needle,10,0.5,0.095391389,0.028880467,0.03112537,0.051799075,chr3R_21388520-21388798__chr3R_21396772-21397111,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001319_Spearman/chr2R_14405171-14405442__chr2R_14428730-14429102,chr2R_14405171-14405442,chr2R_14428730-14429102,38.3,252.0,needle,10,0.5,0.1192128665750106,0.056964232,0.044872438,0.073683179,chr2R_14405171-14405442__chr2R_14428730-14429102,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027339_sm/chr3L_22728933-22729192__chr3L_22773634-22773848,chr3L_22728933-22729192,chr3L_22773634-22773848,38.3,156.0,needle,10,0.5,0.039894181,-0.012459026,-0.009321931,0.006037742,chr3L_22728933-22729192__chr3L_22773634-22773848,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000180_Spearman/chr2L_9988598-9989094__chr2L_9989401-9989775,chr2L_9988598-9989094,chr2L_9989401-9989775,38.3,331.0,needle,10,0.5,0.1501816566197288,0.074300659,0.053739129,0.092740481,chr2L_9988598-9989094__chr2L_9989401-9989775,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14944241-14944774,chr3L_14928799-14929134,chr3L_14944241-14944774,38.3,322.0,needle,10,0.5,0.2065407673152468,0.1413121147496474,0.109352395,0.1524017590507827,chr3L_14928799-14929134__chr3L_14944241-14944774,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004858_Spearman/chr2L_14431426-14431854__chr2L_14484848-14485326,chr2L_14431426-14431854,chr2L_14484848-14485326,38.2,346.0,needle,10,0.5,0.1175813207238312,0.030584853,0.03416242,0.060776198,chr2L_14431426-14431854__chr2L_14484848-14485326,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/gt/chrX_2428917-2429320__chrX_2437107-2437533,chrX_2428917-2429320,chrX_2437107-2437533,38.2,310.5,needle,10,0.5,0.123897781,0.044509814,0.028803625,0.065737073,chrX_2428917-2429320__chrX_2437107-2437533,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0002733_Spearman/chr3R_26006043-26006577__chr3R_26018200-26018652,chr3R_26006043-26006577,chr3R_26018200-26018652,38.2,350.5,needle,10,0.5,0.1375559607148223,0.05511855,0.067037985,0.086570832,chr3R_26006043-26006577__chr3R_26018200-26018652,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0039039_Spearman/chr3R_23037946-23038146__chr3R_23038606-23038806,chr3R_23037946-23038146,chr3R_23038606-23038806,38.2,142.5,needle,10,0.5,0.077898084,0.045014375,0.031711627,0.051541362,chr3R_23037946-23038146__chr3R_23038606-23038806,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030480_sm/chrX_13335047-13335247__chrX_13337480-13337751,chrX_13335047-13335247,chrX_13337480-13337751,38.2,179.0,needle,10,0.5,0.088047026,0.04161105,0.039633784,0.05643062,chrX_13335047-13335247__chrX_13337480-13337751,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030451_sm/chrX_13051960-13052281__chrX_13070183-13070515,chrX_13051960-13052281,chrX_13070183-13070515,38.2,253.0,needle,10,0.5,0.1384609842932086,0.077676118,0.080369898,0.098835667,chrX_13051960-13052281__chrX_13070183-13070515,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001235_meso/chr3R_10618771-10619181__chr3R_10645396-10645910,chr3R_10618771-10619181,chr3R_10645396-10645910,38.2,347.5,needle,10,0.5,0.1404732937369398,0.058298087,0.041210165,0.079993849,chr3R_10618771-10619181__chr3R_10645396-10645910,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0041604_sm/chr3L_14635397-14635808__chr3L_14636483-14636932,chr3L_14635397-14635808,chr3L_14636483-14636932,38.2,370.5,needle,10,0.5,0.18379721,0.1134992336183748,0.091096144,0.1294641959890688,chr3L_14635397-14635808__chr3L_14636483-14636932,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003731_Spearman/chr2R_21145088-21145606__chr2R_21164556-21164883,chr2R_21145088-21145606,chr2R_21164556-21164883,38.1,304.0,needle,10,0.5,0.066654183,-0.02202102,-0.025920932,0.00623741,chr2R_21145088-21145606__chr2R_21164556-21164883,
