shadowset	pair_dir	enhancer_a	enhancer_b	feat_space	size_a	size_b	hits_a	hits_b	intersection	union	jaccard	cosine	overlap_coeff	weighted_jaccard	bray_curtis_sim	hellinger_sim	pos_jsd_sim	group	fimo_a	fimo_b	all_tfbs_jaccard_count	mesoderm_jaccard_count
FBgn0085387_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0085387_sm/chrX_20718699-20718899__chrX_20730577-20730852	chrX:20718699-20718899	chrX:20730577-20730852	name	28	96	40	124	18	106	0.169811	0.227565	0.642857	0.0	0.231707	0.171807	1.0	neither	yes	yes	0.11409395973154363	0.16666666666666666
FBgn0034739_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0034739_vm/chr2R_22166944-22167150__chr2R_22168230-22168438	chr2R:22166944-22167150	chr2R:22168230-22168438	name	34	80	46	93	15	99	0.151515	0.286972	0.441176	0.0	0.244604	0.163659	1.0	neither	yes	yes	0.11904761904761904	0.2222222222222222
FBgn0027865_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027865_sm/chr3R_25851620-25852011__chr3R_25880902-25881203	chr3R:25851620-25852011	chr3R:25880902-25881203	name	50	44	84	76	30	64	0.46875	0.551556	0.681818	0.0	0.5	0.416007	1.0	enhancer_hit	yes	yes	0.32786885245901637	0.4117647058823529
FBgn0027865_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027865_sm/chr3R_25879434-25879634__chr3R_25880902-25881203	chr3R:25879434-25879634	chr3R:25880902-25881203	name	51	44	72	76	13	82	0.158537	0.281381	0.295455	0.0	0.22973	0.165596	1.0	enhancer_hit	yes	yes	0.1111111111111111	0.11764705882352941
FBgn0027865_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027865_sm/chr3R_25851620-25852011__chr3R_25879434-25879634	chr3R:25851620-25852011	chr3R:25879434-25879634	name	50	51	84	72	15	86	0.174419	0.45422	0.3	0.0	0.294872	0.203046	1.0	enhancer_hit	yes	yes	0.14492753623188406	0.08333333333333333
FBgn0034432_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0034432_sm/chr2R_18929511-18929711__chr2R_18948523-18948792	chr2R:18929511-18929711	chr2R:18948523-18948792	name	59	42	87	72	13	88	0.147727	0.39623	0.309524	0.0	0.251572	0.170806	1.0	neither	yes	yes	0.13380281690140844	0.6
FBgn0034432_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0034432_sm/chr2R_18948523-18948792__chr2R_18959548-18959748	chr2R:18948523-18948792	chr2R:18959548-18959748	name	42	51	72	76	19	74	0.256757	0.723297	0.452381	0.0	0.472973	0.315568	1.0	neither	yes	yes	0.2605042016806723	0.14285714285714285
FBgn0034432_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0034432_sm/chr2R_18929511-18929711__chr2R_18959548-18959748	chr2R:18929511-18929711	chr2R:18959548-18959748	name	59	51	87	76	32	78	0.410256	0.543202	0.627451	0.0	0.478528	0.339399	1.0	neither	yes	yes	0.2890625	0.3333333333333333
FBgn0000721_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162	chr2L:3581785-3581985	chr2L:3628830-3629162	name	51	78	69	132	26	103	0.252427	0.331525	0.509804	0.0	0.328358	0.239504	1.0	neither	yes	yes	0.18023255813953487	0.09090909090909091
FBgn0000721_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265	chr2L:3631721-3632029	chr2L:3655828-3656265	name	87	57	179	122	30	114	0.263158	0.334591	0.526316	0.0	0.292359	0.233877	1.0	neither	yes	yes	0.14772727272727273	0.17391304347826086
FBgn0000721_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265	chr2L:3628830-3629162	chr2L:3655828-3656265	name	78	57	132	122	31	104	0.298077	0.448786	0.54386	0.0	0.385827	0.309175	1.0	neither	yes	yes	0.20754716981132076	0.3333333333333333
FBgn0000721_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029	chr2L:3628830-3629162	chr2L:3631721-3632029	name	78	87	132	179	52	113	0.460177	0.601626	0.666667	0.0	0.488746	0.400544	1.0	neither	yes	yes	0.30416666666666664	0.32
FBgn0000721_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029	chr2L:3581785-3581985	chr2L:3631721-3632029	name	51	87	69	179	31	107	0.28972	0.376861	0.607843	0.0	0.274194	0.267392	1.0	neither	yes	yes	0.15207373271889402	0.07142857142857142
FBgn0000721_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265	chr2L:3581785-3581985	chr2L:3655828-3656265	name	51	57	69	122	20	88	0.227273	0.711816	0.392157	0.0	0.34555	0.293361	1.0	neither	yes	yes	0.20625	0.058823529411764705
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16236366-16236648	chr3R:16234208-16234580	chr3R:16236366-16236648	name	47	30	62	49	19	58	0.327586	0.424726	0.633333	0.0	0.396396	0.295621	1.0	neither	yes	yes	0.24175824175824176	0.5
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16235670-16236148	chr3R:16208035-16208235	chr3R:16235670-16236148	name	20	42	28	87	9	53	0.169811	0.262691	0.45	0.0	0.191304	0.154881	1.0	neither	yes	yes	0.06363636363636363	0.0
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16235670-16236148__chr3R_16256084-16256284	chr3R:16235670-16236148	chr3R:16256084-16256284	name	42	24	87	38	13	53	0.245283	0.332907	0.541667	0.0	0.256	0.231177	1.0	neither	yes	yes	0.12389380530973451	0.3
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16254794-16255607__chr3R_16256084-16256284	chr3R:16254794-16255607	chr3R:16256084-16256284	name	60	24	140	38	21	63	0.333333	0.477557	0.875	0.0	0.314607	0.337531	1.0	neither	yes	yes	0.17647058823529413	0.23809523809523808
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16236366-16236648	chr3R:16208035-16208235	chr3R:16236366-16236648	name	20	30	28	49	6	44	0.136364	0.242272	0.3	0.0	0.181818	0.13473	1.0	neither	yes	yes	0.11267605633802817	0.18181818181818182
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16236366-16236648__chr3R_16256084-16256284	chr3R:16236366-16236648	chr3R:16256084-16256284	name	30	24	49	38	10	44	0.227273	0.244187	0.416667	0.0	0.252874	0.183578	1.0	neither	yes	yes	0.15584415584415584	0.07142857142857142
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16235670-16236148	chr3R:16234208-16234580	chr3R:16235670-16236148	name	47	42	62	87	21	68	0.308824	0.434611	0.5	0.0	0.33557	0.291946	1.0	enhancer_hit	yes	yes	0.1796875	0.3
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16236366-16236648__chr3R_16254794-16255607	chr3R:16236366-16236648	chr3R:16254794-16255607	name	30	60	49	140	25	65	0.384615	0.661197	0.833333	0.0	0.412698	0.43556	1.0	neither	yes	yes	0.26490066225165565	0.34782608695652173
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16242325-16242715	chr3R:16208035-16208235	chr3R:16242325-16242715	name	20	40	28	108	11	49	0.22449	0.183603	0.55	0.0	0.161765	0.17549	1.0	neither	yes	yes	0.08661417322834646	0.0625
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16242325-16242715	chr3R:16234208-16234580	chr3R:16242325-16242715	name	47	40	62	108	16	71	0.225352	0.251901	0.4	0.0	0.235294	0.211992	1.0	neither	yes	yes	0.12418300653594772	0.1875
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16235670-16236148__chr3R_16254794-16255607	chr3R:16235670-16236148	chr3R:16254794-16255607	name	42	60	87	140	29	73	0.39726	0.426406	0.690476	0.0	0.370044	0.341593	1.0	neither	yes	yes	0.21164021164021163	0.38095238095238093
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16235670-16236148__chr3R_16236366-16236648	chr3R:16235670-16236148	chr3R:16236366-16236648	name	42	30	87	49	17	55	0.309091	0.289512	0.566667	0.0	0.294118	0.247475	1.0	neither	yes	yes	0.1694915254237288	0.2857142857142857
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16242325-16242715__chr3R_16256084-16256284	chr3R:16242325-16242715	chr3R:16256084-16256284	name	40	24	108	38	16	48	0.333333	0.612104	0.666667	0.0	0.342466	0.370864	1.0	neither	yes	yes	0.184	0.1875
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16256084-16256284	chr3R:16234208-16234580	chr3R:16256084-16256284	name	47	24	62	38	10	61	0.163934	0.324102	0.416667	0.0	0.26	0.183897	1.0	neither	yes	yes	0.13333333333333333	0.1111111111111111
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16256084-16256284	chr3R:16208035-16208235	chr3R:16256084-16256284	name	20	24	28	38	10	34	0.294118	0.377964	0.5	0.0	0.363636	0.262824	1.0	neither	yes	yes	0.19298245614035087	0.0
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16234208-16234580	chr3R:16208035-16208235	chr3R:16234208-16234580	name	20	47	28	62	10	57	0.175439	0.300123	0.5	0.0	0.244444	0.185507	1.0	neither	yes	yes	0.15	0.14285714285714285
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16254794-16255607	chr3R:16208035-16208235	chr3R:16254794-16255607	name	20	60	28	140	16	64	0.25	0.303239	0.8	0.0	0.214286	0.226764	1.0	neither	yes	yes	0.12582781456953643	0.043478260869565216
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16236366-16236648__chr3R_16242325-16242715	chr3R:16236366-16236648	chr3R:16242325-16242715	name	30	40	49	108	15	55	0.272727	0.212905	0.5	0.0	0.254777	0.226452	1.0	neither	yes	yes	0.15217391304347827	0.3333333333333333
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16242325-16242715__chr3R_16254794-16255607	chr3R:16242325-16242715	chr3R:16254794-16255607	name	40	60	108	140	29	71	0.408451	0.398295	0.725	0.0	0.403226	0.348994	1.0	neither	yes	yes	0.2376237623762376	0.4
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16235670-16236148__chr3R_16242325-16242715	chr3R:16235670-16236148	chr3R:16242325-16242715	name	42	40	87	108	21	61	0.344262	0.260141	0.525	0.0	0.317949	0.278841	1.0	neither	yes	yes	0.16568047337278108	0.375
FBgn0040071_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16254794-16255607	chr3R:16234208-16234580	chr3R:16254794-16255607	name	47	60	62	140	34	73	0.465753	0.567722	0.723404	0.0	0.39604	0.415906	1.0	neither	yes	yes	0.25153374233128833	0.23809523809523808
FBgn0038925_vm_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038925_vm_sm/chr3R_21965040-21965240__chr3R_22047297-22047620	chr3R:21965040-21965240	chr3R:22047297-22047620	name	48	44	60	98	18	74	0.243243	0.157725	0.409091	0.0	0.253165	0.1847	1.0	neither	yes	yes	0.1347517730496454	0.0
FBgn0038925_vm_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038925_vm_sm/chr3R_21965040-21965240__chr3R_22053290-22053582	chr3R:21965040-21965240	chr3R:22053290-22053582	name	48	40	60	76	10	78	0.128205	0.2921	0.25	0.0	0.176471	0.134607	1.0	neither	yes	yes	0.08661417322834646	0.0
FBgn0038925_vm_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038925_vm_sm/chr3R_21965040-21965240__chr3R_22042244-22042444	chr3R:21965040-21965240	chr3R:22042244-22042444	name	48	26	60	50	8	66	0.121212	0.302547	0.307692	0.0	0.181818	0.137081	1.0	neither	yes	yes	0.08737864077669903	0.0
FBgn0038925_vm_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038925_vm_sm/chr3R_22047297-22047620__chr3R_22053290-22053582	chr3R:22047297-22047620	chr3R:22053290-22053582	name	44	40	98	76	17	67	0.253731	0.213665	0.425	0.0	0.298851	0.228089	1.0	neither	yes	yes	0.1503267973856209	0.10526315789473684
FBgn0038925_vm_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038925_vm_sm/chr3R_22042244-22042444__chr3R_22053290-22053582	chr3R:22042244-22042444	chr3R:22053290-22053582	name	26	40	50	76	13	53	0.245283	0.688049	0.5	0.0	0.428571	0.302729	1.0	neither	yes	yes	0.24271844660194175	0.38461538461538464
FBgn0038925_vm_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038925_vm_sm/chr3R_22042244-22042444__chr3R_22047297-22047620	chr3R:22042244-22042444	chr3R:22047297-22047620	name	26	44	50	98	15	55	0.272727	0.416772	0.576923	0.0	0.337838	0.321159	1.0	neither	yes	yes	0.16279069767441862	0.1875
FBgn0032485_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032485_sm/chr2L_13203632-13203855__chr2L_13205136-13205433	chr2L:13203632-13203855	chr2L:13205136-13205433	name	34	34	55	77	17	51	0.333333	0.543542	0.5	0.0	0.424242	0.343747	1.0	neither	yes	yes	0.22935779816513763	0.1111111111111111
FBgn0036133_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036133_vm/chr3L_11100667-11101152__chr3L_11105575-11105775	chr3L:11100667-11101152	chr3L:11105575-11105775	name	96	31	144	45	15	112	0.133929	0.237965	0.483871	0.0	0.179894	0.150055	1.0	neither	yes	yes	0.09770114942528736	0.05555555555555555
FBgn0036133_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036133_vm/chr3L_11099385-11099783__chr3L_11100667-11101152	chr3L:11099385-11099783	chr3L:11100667-11101152	name	57	96	86	144	41	112	0.366071	0.50704	0.719298	0.0	0.417391	0.338127	1.0	neither	yes	yes	0.25405405405405407	0.3125
FBgn0036133_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036133_vm/chr3L_11099385-11099783__chr3L_11105575-11105775	chr3L:11099385-11099783	chr3L:11105575-11105775	name	57	31	86	45	14	74	0.189189	0.257449	0.451613	0.0	0.244275	0.191039	1.0	neither	yes	yes	0.13675213675213677	0.1111111111111111
FBgn0041096_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0041096_Spearman/chr3L_12063986-12064331__chr3L_12082643-12082843	chr3L:12063986-12064331	chr3L:12082643-12082843	name	48	28	96	38	13	63	0.206349	0.175612	0.464286	0.0	0.208955	0.185029	1.0	flank_hit	yes	yes	0.11475409836065574	0.18181818181818182
FBgn0027111_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027111_vm/chr3L_278317-278724__chr3L_278816-279016	chr3L:278317-278724	chr3L:278816-279016	name	51	23	82	35	15	59	0.254237	0.402457	0.652174	0.0	0.307692	0.267762	1.0	neither	yes	yes	0.19	0.1111111111111111
FBgn0027111_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027111_vm/chr3L_254348-254880__chr3L_278317-278724	chr3L:254348-254880	chr3L:278317-278724	name	118	51	320	82	34	135	0.251852	0.294515	0.666667	0.0	0.21393	0.19399	1.0	neither	yes	yes	0.11294765840220386	0.19230769230769232
FBgn0027111_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0027111_vm/chr3L_254348-254880__chr3L_278816-279016	chr3L:254348-254880	chr3L:278816-279016	name	118	23	320	35	15	126	0.119048	0.124586	0.652174	0.0	0.084507	0.107578	1.0	neither	yes	yes	0.043859649122807015	0.08695652173913043
FBgn0020497_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0020497_Spearman/chr2L_8416468-8416668__chr2L_8422167-8422367	chr2L:8416468-8416668	chr2L:8422167-8422367	name	25	87	66	156	12	100	0.12	0.206524	0.48	0.0	0.135135	0.137938	1.0	neither	yes	yes	0.05660377358490566	0.06666666666666667
FBgn0001170_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001170_vm/chr2L_6015000-6015255__chr2L_6019719-6020065	chr2L:6015000-6015255	chr2L:6019719-6020065	name	89	79	153	101	53	115	0.46087	0.604212	0.670886	0.0	0.488189	0.397724	1.0	neither	yes	yes	0.3128205128205128	0.3333333333333333
FBgn0001170_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001170_vm/chr2L_6017484-6017937__chr2L_6019719-6020065	chr2L:6017484-6017937	chr2L:6019719-6020065	name	64	79	118	101	38	105	0.361905	0.486639	0.59375	0.0	0.429224	0.334933	1.0	neither	yes	yes	0.2556818181818182	0.29411764705882354
FBgn0001170_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001170_vm/chr2L_6015000-6015255__chr2L_6017484-6017937	chr2L:6015000-6015255	chr2L:6017484-6017937	name	89	64	153	118	39	114	0.342105	0.546298	0.609375	0.0	0.405904	0.306024	1.0	neither	yes	yes	0.2465753424657534	0.2857142857142857
FBgn0032961_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21831155-21831728__chr2L_21835079-21835348	chr2L:21831155-21831728	chr2L:21835079-21835348	name	123	24	404	32	18	129	0.139535	0.235975	0.75	0.0	0.100917	0.148622	1.0	neither	yes	yes	0.050359712230215826	0.07894736842105263
FBgn0032961_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835079-21835348__chr2L_21835353-21835553	chr2L:21835079-21835348	chr2L:21835353-21835553	name	24	37	32	46	11	50	0.22	0.354965	0.458333	0.0	0.307692	0.211627	1.0	neither	yes	yes	0.15942028985507245	0.0
FBgn0032961_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21836087-21836312__chr2L_21839073-21839412	chr2L:21836087-21836312	chr2L:21839073-21839412	name	24	87	32	129	12	99	0.121212	0.245087	0.5	0.0	0.186335	0.145421	1.0	neither	yes	yes	0.10135135135135136	0.08333333333333333
FBgn0032961_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835353-21835553__chr2L_21836087-21836312	chr2L:21835353-21835553	chr2L:21836087-21836312	name	37	24	46	32	12	49	0.244898	0.281772	0.5	0.0	0.307692	0.204232	1.0	neither	yes	yes	0.17647058823529413	0.2
FBgn0032961_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21835079-21835348__chr2L_21836087-21836312	chr2L:21835079-21835348	chr2L:21836087-21836312	name	24	24	32	32	10	38	0.263158	0.392232	0.416667	0.0	0.34375	0.243915	1.0	neither	yes	yes	0.2	0.0
FBgn0032961_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21839073-21839412__chr2L_21840673-21841262	chr2L:21839073-21839412	chr2L:21840673-21841262	name	87	73	129	131	44	116	0.37931	0.491581	0.60274	0.0	0.423077	0.327022	1.0	neither	yes	yes	0.25961538461538464	0.3333333333333333
